Candidate,Date,Headline,Snippet
clinton,2016-10-04,Hillary Clinton’s Lonesome White Male Supporters,"They’re awash in Trump fans, who are not shy about their disdain for the Democratic nominee."
clinton,2016-10-04,Vice-Presidential Debate: What You Missed,"Senator Tim Kaine of Virginia and Gov. Mike Pence of Indiana faced off at Longwood University in Farmville, Va., in their only debate."
clinton,2016-10-04,Third-Party Voters Know What They Want,And they don’t want to be told they will bear responsibility for President Trump. That would be the fault of the two-party system they despise.
clinton,2016-10-04,"Julian Assange, WikiLeaks Founder, Promises Raft of Revelations","On his organization’s 10th anniversary, he vowed to release “significant material” about a range of issues, including the U.S. election."
clinton,2016-10-04,"With Tim Kaine and Mike Pence, Faith Is Back in the Mix",This campaign has largely been absent of the social issues that were at the heart of the country’s political divide for decades. That might change at Tuesday’s vice-presidential debate.
clinton,2016-10-05,Pence on Clinton’s ‘Deplorables’ Comment,"Mike Pence took issue with his campaign being described as “insult-driven,” remarking that Hillary Clinton singled out portions of his supporters as being a “basket of deplorables.”"
clinton,2016-10-05,"In Visceral Ads for Hillary Clinton, Donald Trump Does All the Talking","Three Clinton ads depict how young women, children and veterans might respond when shown insults by Mr. Trump, a marked departure from traditional attack ads."
clinton,2016-10-05,Fact Checks of the Vice-Presidential Debate,Reporters for The New York Times fact-checked the statements made by Senator Tim Kaine and Gov. Mike Pence during Tuesday’s vice-presidential debate.
clinton,2016-10-05,"Hashtags, Polls and Putin: Aftermath of the Vice-Presidential Debate","“That Mexican thing” pops up on social media, a new poll shows a tight race in Ohio, and the Republican ticket appears split over how to handle the Russian president."
clinton,2016-10-05,"After Mike Pence’s Debate Showing, Donald Trump Takes Credit",The Clinton and Trump teams each praised their vice-presidential candidates after the debate between Mike Pence and Tim Kaine.
clinton,2016-10-05,Tim Kaine and Mike Pence Clash Sharply Over Their Running Mates,"No. 2 candidates always use their debates to promote and defend the top of the ticket, but Mr. Pence’s role came after a week of outbursts from Donald Trump."
clinton,2016-10-05,‘That Mexican Thing’ Takes On Life After the Debate,"“You’ve whipped out that Mexican thing again,” Gov. Mike Pence told Senator Tim Kaine, launching a new phrase into the online political conversation."
clinton,2016-10-05,Mike Pence’s Galling Amnesia,Donald Trump’s running mate made no apologies during a tense vice-presidential debate.
clinton,2016-10-05,The Vice Presidential Debate,Nicholas Kristof live-tweets the vice-presidential debate.
clinton,2016-10-05,Donald Trump as Role Model? G.O.P. Senator ‘Absolutely’ Has Second Thoughts,Senator Kelly Ayotte of New Hampshire found herself apologizing for praising her party’s presidential candidate as a good role model.
clinton,2016-10-06,Want to Know the Crucial Areas for Clinton? Follow Michelle Obama,"The popular first lady, who limits her campaign appearances, is being dispatched to places and constituencies where the campaign is facing the greatest pressure."
clinton,2016-10-06,Who’s Sorry Now? The Country,Clinton even leads Trump when it comes to apologies.
clinton,2016-10-06,Gary Johnson Equates Syria Deaths Caused by Assad and West,"The Libertarian Party presidential nominee said Hillary Clinton, as the former secretary of state, bore at least partial responsibility for the civilian deaths."
clinton,2016-10-06,Megyn Kelly and Sean Hannity Indulge in Testy Public Clash,"The two Fox News anchors criticized each other’s treatment of the presidential candidates, with Mr. Hannity accusing Ms. Kelly of supporting Hillary Clinton."
clinton,2016-10-06,"Debates Past, and Debates Future","Readers urge the presidential candidates to go beyond attacks and sound bites, and reflect on the role of faith in the vice-presidential race."
clinton,2016-10-06,Pro-Trump Group to Release Ads as Part of Major Swing State Effort,"45Committee is connected to the family of Todd Ricketts, a Republican donor who was once part of the so-called Never Trump movement."
clinton,2016-10-06,"Civil Conversation Challenge for Teenagers | Issue 4: Race, Gender and Identity","Both presidential candidates are increasingly staking their fortunes on these cultural issues that, The Times writes, are “convulsing the nation.” What do you think?"
clinton,2016-10-06,Tim Kaine Criticizes Gary Johnson Over Syria Remarks,Mr. Kaine took issue with Mr. Johnson’s equating the deaths of civilians by forces loyal to Bashar al-Assad with those killed in accidental bombings by U.S.-backed forces.
clinton,2016-10-06,Protest Against Fox Correspondent Accused of Racism for Chinatown Interviews,Jesse Watters’s segment stirred an outcry from Asian-American groups accusing him of “a new low” for stereotyping. He later expressed “regret.”
clinton,2016-10-06,"Global Trade War, Trump Edition","Why Larry Summers, Robert Reich and other economists think the Republican presidential candidate’s trade policies are ‘lunatic.’"
clinton,2016-10-07,"Clinton and Kaine, Struggling on Taxes",Hillary Clinton and Tim Kaine can win the tax debate. Barack Obama showed how to do it in 2008.
clinton,2016-10-07,"How This Jobs Report Can Help Clinton, and Trump","The numbers are such that Hillary Clinton can argue that the economy continues to improve, and Donald Trump can argue that things haven’t improved enough."
clinton,2016-10-07,"A Must-Win Debate for Donald Trump, but Not a Must-Rehearse One","Hillary Clinton and Mr. Trump are getting ready, in their own ways, for Sunday’s town-hall-style debate in St. Louis, with Mr. Trump’s team calling it a must-win."
clinton,2016-10-07,"Balance, Trump and Lies","Is any equivalence of the treatment of Clinton and Trump “false” because they are not compatible, any more than, say, harassment and murder?"
clinton,2016-10-07,What About the Planet?,Why is the media not raising climate change as part of the presidential race?
clinton,2016-10-07,Democrats Push to Extend Voter Registration in Storm-Damaged Florida,"Gov. Rick Scott, a Republican, declined to extend the deadline after a call from Hillary Clinton’s presidential campaign to accommodate people disrupted by the hurricane."
clinton,2016-10-07,The Second 2016 Presidential Debate: A Place for Student Predictions and Reactions,"We invite students to share their predictions before the debate. Then, starting at 9 p.m. Eastern on Oct. 9, we invite them to share reactions as we live-moderate."
clinton,2016-10-07,The Economy Is Strong But Slowing,"The United States isn’t failing, as Donald Trump claims. But the economy still needs help."
clinton,2016-10-07,How Many Times Have Both Parties Nominated New Yorkers for President?,"The Trump-Clinton campaign bears some, though not too many, similarities to three other New York-centric presidential elections."
clinton,2016-10-07,When Trump vs. Clinton Becomes a Family Affair,"In midlife, a man quickly forges a tight bond with a sister he never knew he had, until the presidential campaign threatens to pull them apart."
clinton,2016-10-08,Hillary Clinton’s Poisoned Prize,"She’ll most likely rescue us from Trump, but not from the political dysfunction that helped to create him."
clinton,2016-10-08,Leaked Speech Excerpts Show a Hillary Clinton at Ease With Wall Street,"According to documents posted online by WikiLeaks, Mrs. Clinton displayed an easy comfort with business and embraced unfettered trade in paid speeches to financial firms."
clinton,2016-10-08,"To Redefine Homestretch, Hillary Clinton Cues the Children","“Measure,” a new ad that begins with girls checking their heights against wall rulers, aims to stand out near the end of a negative campaign season."
clinton,2016-10-08,Transcript of Donald Trump’s Videotaped Apology,"In a brief video early Saturday, Mr. Trump expressed regret for vulgar comments he made about women in 2005."
clinton,2016-10-08,John McCain Withdraws Support for Donald Trump After Disclosure of Recording,Mr. McCain became the latest party leader to distance himself from the nominee after a recording showed Mr. Trump speaking about women in lewd and degrading terms.
clinton,2016-10-08,What’s God Got to Do With It?,Religion explains why Hillary Clinton is struggling to unify her party.
clinton,2016-10-08,Surveillance in the Post-Obama Era,The presidential candidates have not said how they would strike the proper balance between privacy and security.
clinton,2016-10-08,Is Idealism Missing From the Presidential Campaign?,Readers discuss David Brooks’s lament that “there is no uplift in this race.”
clinton,2016-10-08,Newly Released Hillary Clinton Emails Offer Glimpse at Husband’s Advice,The State Department began releasing emails the F.B.I. collected during its investigation into her use of a private email server.
clinton,2016-10-08,On the Trail: Week of Oct. 2,Hillary Clinton and Donald J. Trump met with church and community leaders across the country and held rallies this week.
clinton,2016-10-09,Trump and Clinton’s Second Debate: Analysis,Here’s how we analyzed in real time the second presidential debate between Hillary Clinton and Donald J. Trump.
clinton,2016-10-09,Hating Hillary Clinton: Female Comics Skewer the Sexism of the Likability Trap,"Jena Friedman and Michelle Wolf joke about the lack of excitement and hostility toward Mrs. Clinton’s candidacy, mocking the double standards behind the dislike."
clinton,2016-10-09,Donald Trump Highlights Breitbart Interview With Clinton Accuser,"On Twitter, the Republican candidate pointed to a new interview with Juanita Broaddrick, who claimed in 1999 that Bill Clinton had raped her."
clinton,2016-10-09,Presidential Debate: Here’s What You Missed,Hillary Clinton and Donald J. Trump took the stage after Mr. Trump held a news conference with women who have accused Bill Clinton of sexual assault over the years.
clinton,2016-10-09,What to Expect From the Second Debate,"The stakes are high for both Hillary Clinton and Donald J. Trump as they prepare for the second presidential debate, a town-hall-style event in St. Louis on Sunday."
clinton,2016-10-09,"Inside Trump Tower, an Increasingly Upset and Alone Donald Trump","Shunned by many Republicans over his lewd comments about women, Mr. Trump spent most of Friday and Saturday at his headquarters as his advisers pondered his next steps."
clinton,2016-10-09,Donald Trump’s Loyalists Aren’t Fleeing the Latest Storm,The Republican candidate’s supporters are apparently standing by him despite the release of a 2005 recording of him speaking about women in vulgar terms.
clinton,2016-10-09,"Women React With Fury to Donald Trump’s Remarks, but Some Offer Support",What to tell a 10-year-old daughter? Why hasn’t Mr. Trump outgrown the locker-room talk? These are among the questions being asked across the country.
clinton,2016-10-09,"Donald Trump the Showman, Now Caught in the Klieg Lights","Donald J. Trump deftly used the blending of news and entertainment to build a brand, and then a campaign. But all that drama has turned into a big, messy show."
clinton,2016-10-09,Donald Trump Vows Retaliation as Republicans Abandon Him,Mr. Trump called the defectors “self-righteous hypocrites” and predicted their defeat at the ballot box.
clinton,2016-10-10,Trump to Clinton: ‘You’d Be in Jail’,"Donald J.Trump told Hillary Clinton during their second presidential debate that if he were elected he would seek a special prosecutor’s investigation of her and that if he were in charge, “You'd be in jail.”"
clinton,2016-10-10,Trump and Clinton in Second Presidential Debate,Donald J. Trump and Hillary Clinton faced off in a 90-minute debate filled with unremitting hostility.
clinton,2016-10-10,Is Ralph Lauren Going to Be Hillary Clinton’s Dresser in Chief?,The designer and the candidate are forging a public alliance that could be image-changing.
clinton,2016-10-10,Highlights From the Clinton Campaign Emails: How to Deal With Sanders and Biden,The latest leaked emails reveal the careful deliberations aides engaged in on even small details and showed a bitter dispute between the Clintons’ daughter and a top aide.
clinton,2016-10-10,"Debate Takeaways: Clinton Is Still Standing, and Trump Isn’t Going Away","Mrs. Clinton stuck to a safe script, and Mr. Trump’s defiant performance will likely put to rest speculation that he might be forced from the presidential race."
clinton,2016-10-10,Donald Trump Featured Paula Jones and 2 Other Women Who Accused Bill Clinton of Sexual Assault,"Before the second presidential debate on Sunday, Mr. Trump was joined on Facebook Live by three women who have made accusations against Bill and Hillary Clinton."
clinton,2016-10-10,"In Second Debate, Donald Trump and Hillary Clinton Spar in Bitter, Personal Terms",Mr. Trump and Mrs. Clinton accused each other of mistreating women and signaled that the final month of the presidential race would be an ugly political brawl.
clinton,2016-10-10,What Story Did Debate Night Body Language Tell?,"Donald Trump’s hovering over Hillary Clinton was seen as an attempt to exert dominance, and the candidates showed that their differences had become personal."
clinton,2016-10-10,Fact Checks of the Second Presidential Debate,Reporters for The New York Times fact-checked the statements made by Hillary Clinton and Donald J. Trump during Sunday’s presidential debate.
clinton,2016-10-10,Was That a Debate? Or Were the Candidates Just Trying to Go Viral?,"Donald J. Trump needed to drown out his embarrassing “Access Hollywood” video from 2005. So he tried to bring back 1998, and the Monica Lewinsky scandal."
clinton,2016-10-19,Trump and Clinton’s Last Debate: Analysis,Here’s how we analyzed in real time the last presidential debate between Hillary Clinton and Donald J. Trump.
clinton,2016-10-19,Melania Trump Mimics Hillary Clinton to Defend Donald Trump,She’s parroting the arguments Clinton used decades ago about a “conspiracy” against Bill.
clinton,2016-10-19,Ex-F.B.I. Official Acknowledges Role in New Clinton Email Controversy,Brian McCauley said “all bets were off” on his offer to swap favors with a State Department counterpart once he found out a classification issue involved the Benghazi attack.
clinton,2016-10-19,"At Previous Debates, Melania Trump and Bill Clinton Shook Hands. Not Anymore.","In response to a Trump campaign plan at the last debate to parade women who accused Mr. Clinton of sexual assault into the hall, the Clinton campaign has gained approval to change entry protocol."
clinton,2016-10-19,When Hillary Clinton Tested New Slogans — 85 of Them,"Buried in the leaked emails of John D. Podesta is a message from August 2015, when the campaign was weighing prospective slogans. Some ring familiar."
clinton,2016-10-19,Presidential Debate: What You Missed,"As polls show Donald J. Trump losing in must-win states, he and Hillary Clinton debated one last time."
clinton,2016-10-19,Abbi Jacobson Didn’t Expect Hillary Clinton to Come on Her Show,"The actress on working with her best friend, imagining what famous people carry in their bags and why she wouldn’t have wanted any other presidential candidate on “Broad City.”"
clinton,2016-10-19,Do Campaign Ads Matter? Donald Trump Offers a Rare Chance to Find Out,Presidential rivals typically run roughly the same number of commercials. Donald Trump’s lack of advertising seems to be costing him.
clinton,2016-10-19,Julian Assange of WikiLeaks Unplugged,The anti-secrecy activist put his hosts at the Ecuadorean Embassy in London in an uncomfortable position with the United States.
clinton,2016-10-19,12 Questions We’d Like to Hear at the Presidential Debate,"Times reporters shared their questions on the six scheduled topics: immigration, the Supreme Court, entitlements, the economy, foreign policy and fitness for office."
clinton,2016-10-20,Trump and Clinton on Abortion,Donald J. Trump and Hillary Clinton offered drastically different opinions on the issue of abortion during the presidential debate in Las Vegas on Wednesday.
clinton,2016-10-20,"Hillary Clinton, Mocking and Taunting in Debate, Turns the Tormentor","In the third and final debate, Mrs. Clinton outmaneuvered Donald J. Trump with a surprising new approach: his."
clinton,2016-10-20,The Nickname Hillary Clinton Has Been Waiting For,"Donald Trump’s epithet, as usual, sticks — but not the way he intended it to."
clinton,2016-10-20,Clinton and Trump Do Battle in the Final Presidential Debate,Nicholas Kristof live-tweets and fact checks the showdown.
clinton,2016-10-20,"Trump, 5; Clinton, 1: Statements at Odds With the Constitution","Over the course of the campaign, both candidates — though Donald J. Trump more frequently than Hillary Clinton — have made statements that are in tension with the Constitution."
clinton,2016-10-20,Hillary Clinton Told People to Google ‘Donald Trump Iraq.’ They Did.,"“Google, ‘Donald Trump Iraq,’” she said. “And you will see the dozens of sources which verify that he was for the invasion of Iraq.”"
clinton,2016-10-20,Workplace Politics (the Trump-Clinton Kind),"An employer weighs hiring a Trump supporter, while another urges her staff to vote for Clinton. Where to go for some peace? (Apparently not the dog run.)"
clinton,2016-10-20,In Clinton Hill: Their First Apartment Together,Kelly Cho and Jaime Soriano wanted a one-bedroom for them and their cat.
clinton,2016-10-20,Donald Trump Won’t Say if He’ll Accept Result of Election,"“I will keep you in suspense,” Donald Trump said at a debate that began cordially but turned caustic. Hillary Clinton replied that his statement was “horrifying.”"
clinton,2016-10-20,"Debate Takeaways: Donald Trump Had a Lot to Do, and He Didn’t Do It","Mr. Trump showed more discipline than in the first two debates, but a few stumbles left him far short of the decisive victory he needed to shift voters’ perceptions."
clinton,2016-10-21,Hillary Clinton Makes Pitch for Mandate and a Swing-State Sweep,"Hoping to sweep swing states, Hillary Clinton spent the day in Ohio. In North Carolina, Donald Trump was restrained, predicting victory but saying that no matter the results he “will be happy with myself.”"
clinton,2016-10-21,"In Debate, Hillary Clinton’s Clarion Call for Women Thrills Many",Mrs. Clinton seemed to speak to a new generation of women — and to many young men — by assailing Donald J. Trump over sexual assault and harassment.
clinton,2016-10-21,Clinton Calls Trump Threat to Democracy,Hillary Clinton’s comments came as Donald J. Trump has repeatedly declined to say that he would accept the results of the presidential election.
clinton,2016-10-21,Trump and Clinton Both Accelerated Spending in September,"Donald Trump spent $70 million, according to reports, more than double the $30 million in August. Hillary Clinton’s campaign spent even more, $95 million."
clinton,2016-10-21,Clinton Jabs Trump at Al Smith Dinner,"Hillary Clinton took the stage at the charity event, a respite of humor in a bruising campaign against Donald J. Trump."
clinton,2016-10-21,Debate-Watching With Hillary Clinton’s BFFs,Spending an evening with the candidate’s childhood friends.
clinton,2016-10-21,Men Need Help. Is Hillary Clinton the Answer?,We need “pink collar jobs” for everyone.
clinton,2016-10-21,"The Hawk on Russia Policy? Hillary Clinton, Not Donald Trump","If Mrs. Clinton wins, she will enter the White House with the most contentious relationship with Russia of any president in more than three decades."
clinton,2016-10-21,Private Security Group Says Russia Was Behind John Podesta’s Email Hack,The security group concluded that Hillary Clinton’s campaign chairman was hacked by the same Russian foreign intelligence service that hacked the D.N.C.
clinton,2016-10-21,Why Hillary Wins,Memo to pundits: Maybe she actually deserves it.
clinton,2016-10-22,The Dangers of Hillary Clinton,The safer choice has perils of her own.
clinton,2016-10-22,A WikiLeaks Lesson for Mrs. Clinton,"If Mrs. Clinton had “leaked” her own speeches, few would be talking about them now."
clinton,2016-10-22,Trump and Clinton Turn Each Other’s Words to Their Advantage,"With both candidates saddled with high unfavorability ratings, they are building attack ads around quotes from their opponent."
clinton,2016-10-22,"Philippines ‘Separation’ From U.S. Jilts Hillary Clinton, Too","A rift would be personal for Mrs. Clinton who, as secretary of state, laid the groundwork for President Obama’s focus on Asia."
clinton,2016-10-22,The Clinton and Trump Foundations Are Vastly Different. Here’s How.,A comparison of the Clinton and Trump Foundations and the controversies that surround them.
clinton,2016-10-22,Why Hillary Clinton Needs to Be Two-Faced,"To get things done in Washington, you sometimes have to be a hypocrite."
clinton,2016-10-22,Outside Money Favors Hillary Clinton at a 2-to-1 Rate Over Donald Trump,"Organizations supporting Mrs. Clinton have raised nearly $200 million, defying expectations that conservatives and corporations would dominate spending."
clinton,2016-10-22,A Constellation of Influencers: Behind the Curtain at Teneo,How an advisory firm with roots in the Democratic Party establishment fosters a network of power and politics for the benefit of its clients.
clinton,2016-10-22,The Witching Season,What might a politics of witchcraft look like?
clinton,2016-10-22,"If They Google You, Do You Win?","Internet search data can tell us something about Election Day. What that something is, though, is very hard to say."
clinton,2016-10-23,"True or False? Hillary Clinton, a Native Chicagoan, Is a Cubs Fan","A photograph posted on Twitter on Saturday night showed Mrs. Clinton, mouth agape in astonishment, as she watched the Cubs clinch a World Series berth. Some, though, question her loyalty to the team."
clinton,2016-10-23,Hillary Clinton Presses Her Advantage Over a Struggling Donald Trump,"With a strong lead in national polls, Mrs. Clinton is urging core Democratic constituencies to vote early in states where balloting has begun."
clinton,2016-10-23,"With Tom Hanks Aboard, ‘S.N.L.’ Parodies Final Presidential Debate","In the show’s opening sketch, Alec Baldwin and Kate McKinnon reprised their roles as Donald Trump and Hillary Clinton, with Mr. Hanks playing the moderator Chris Wallace."
clinton,2016-10-23,Donald Trump Gets First Major Endorsement in Las Vegas,"The Las Vegas Review-Journal, Nevada’s largest newspaper, is the first major newspaper to give Mr. Trump its support."
clinton,2016-10-23,On the Trail: Week of Oct. 16,"Hillary Clinton stayed off the campaign trail for most of the week, meeting Donald J. Trump for the final presidential debate on Wednesday, and again on Thursday, at the Al Smith dinner."
clinton,2016-10-23,G.O.P. Hopefuls in New York Races Walk Tightrope on Donald Trump,Republicans are trying to find a balance between expressing support for Mr. Trump and distancing themselves from a candidate who may become toxic to the moderates and independents they need to win.
clinton,2016-10-23,"AT&T, Chicago Cubs and Mosul: Your Weekend Briefing",Here’s what you need to know about the week’s top stories.
clinton,2016-10-23,Regulatory Microscope Lies Ahead for AT&T and Time Warner,The deal will probably face a much sterner regulatory review than the Comcast-NBC Universal merger in 2009.
clinton,2016-10-23,The Corporate Confidence of the AT&T-Time Warner Deal,"Big deals are usually postponed during times of political and economic uncertainty, but many corporate titans apparently see smooth sailing ahead."
clinton,2016-10-23,"Obama Assists 150 State Candidates, Targeting G.O.P.’s Grip on Legislatures","Republicans control most statehouse chambers, but with Donald J. Trump stumbling, Democrats hope for down-ballot gains in Minnesota, Colorado, Nevada and elsewhere."
clinton,2016-10-24,Clinton’s Specter of Illegitimacy,Why is the election “rigged” at the very moment that a woman is on the verge of victory?
clinton,2016-10-24,Liberals Hope Elizabeth Warren Will Serve as Clinton’s Scrutinizer in Chief,"With polls showing that Hillary Clinton is likely to prevail in the election, liberal Democrats are beginning to exert pressure over her potential appointments."
clinton,2016-10-24,Black Democrats to Hillary Clinton: Send Money to Take Congress,"Two senior African-American lawmakers urged Mrs. Clinton to fund turnout efforts in down-ballot races, warning that control of Congress will be crucial to her agenda if she wins."
clinton,2016-10-24,Could Hillary Clinton Win Texas? Some Democrats Say Maybe,"The state has voted for the G.O.P. candidate in the past nine presidential elections, but Donald J. Trump may have created an opening for Mrs. Clinton."
clinton,2016-10-24,Clinton Leads Trump as Marathon Nears the Final Sprint,"The Trump camp conceded that it was lagging, but the campaign manager, Kellyanne Conway, said it still saw a path to victory."
clinton,2016-10-24,"To Flip the House, How Big Would a Clinton Victory Margin Need to Be?",Hillary Clinton would probably need to win by double digits; every percentage point added to her victory margin would add around half a point to the average Democratic candidate.
clinton,2016-10-24,Elizabeth Warren: ‘Nasty Women Vote’,"Senator Elizabeth Warren, joining Hillary Clinton on the campaign trail in Manchester, N.H., spoke about Donald J. Trump’s attitude toward women."
clinton,2016-10-24,WikiLeaks’ Gift to American Democracy,Revelations about Donald Trump and the Clinton campaign have pulled back the curtain on the political-celebrity mythmaking the media too often abets.
clinton,2016-10-24,"Some Health Plan Costs to Increase by an Average of 25 Percent, U.S. Says",Consumers in some states will also find significantly fewer insurance companies offering coverage under the Affordable Care Act.
clinton,2016-10-24,"Election Chatter, With Two Weeks to Go","Readers discuss a list of those Donald Trump has insulted, along with his threats to sue his accusers and not accept the election results."
clinton,2016-10-25,Clinton Leads by 7 Points in North Carolina Poll,"A new poll, in line with other recent ones, shows the crucial battleground state is looking far less like a tossup than it did weeks ago."
clinton,2016-10-25,‘We Need to Clean This Up’: Clinton Aide’s Newly Public Email Shows Concern,The latest hacked emails from WikiLeaks highlight how the news that Hillary Clinton used a private server sent the White House and her campaign scrambling.
clinton,2016-10-25,"Seizing on Rising Costs, Trump Says Health Law Is ‘Over’","The Trump campaign, desperate for a winning political issue in the final two weeks of the race, mounted an offensive against the Affordable Care Act."
clinton,2016-10-25,Obama Urges Democrats to Turn Out in Force Against Donald Trump and G.O.P.,"Mr. Obama said the coming election was a test of American values, with grave stakes for the country and for the next president’s ability to govern in a divisive time."
clinton,2016-10-25,The Unhappy Warriors,Trump and Clinton do not appear to be having much fun on the campaign trail. Or anywhere else for that matter.
clinton,2016-10-25,"Voters Fear Their Ballot Won’t Count, Poll Shows","A survey shows that, despite scant evidence of widespread voter fraud, Americans are deeply ambivalent about the electoral process."
clinton,2016-10-25,The Problem for Women Is Not Winning. It’s Deciding to Run.,The main reason women are so underrepresented at every level of politics is that they don’t run in the first place.
clinton,2016-10-25,Voter Attitudes Toward Hillary Clinton,"Readers discuss how moderate Republicans and progressive Democrats view Hillary Clinton, G.O.P. obstructionism and more."
clinton,2016-10-25,Colin Powell Says He’ll Vote for Hillary Clinton,The former secretary of state told a trade group on Long Island that Donald J. Trump was painting the country “in a negative light across the globe with all our allies.”
clinton,2016-10-25,"Calais Jungle, Mosul, Clinton: Your Tuesday Briefing",Here’s what you need to know to start your day.
clinton,2016-10-26,Hillary Clinton’s Resounding Mandate,There would be enormous meaning and clear messages in her election.
clinton,2016-10-26,"It’s Someone’s Birthday? Yes It Is, Clinton Campaign Says","With Twitter reminders, signs, cake and a “surprise” from Stevie Wonder, the Clinton campaign let everyone know that the candidate turned 69 on Wednesday."
clinton,2016-10-26,"Hillary Clinton Gains Some Ground Among Young Voters, Poll Finds",Less than half of young Americans in a Harvard Institute of Politics poll said they trusted Mrs. Clinton more than Donald J. Trump to improve the economy and combat terrorism.
clinton,2016-10-26,"Republicans in Congress Fear Losses, and Then the Hard Part","If the most likely scenario holds, a diminished congressional G.O.P. caucus will be confronted with crucial and onerous decisions about its direction."
clinton,2016-10-26,Newt Gingrich’s Strange Fascination With Sex,He tried to make the allegations against Donald Trump about sex. They’re not.
clinton,2016-10-26,Donald Trump Allies Focus Anger on Another Target: G.O.P. Leaders,Conservatives in the factionalized Republican Party are already fanning the flames for a postelection revolt against Speaker Paul D. Ryan.
clinton,2016-10-26,The Least Useful Place for a Republican Nominee to Go?,Donald Trump makes a quick D.C. swing.
clinton,2016-10-26,The Most Awkward Dinner Party of the Year,The carefully orchestrated seating arrangement on the dais of the Al Smith dinner offers an annual ranking of who’s who among New York’s power brokers.
clinton,2016-10-26,Protests and Storms Make North Carolina’s Election Year ‘a Bizarre Experience’,"Tight, high-stakes races for president, governor and United States Senate are playing out amid endless plot twists in the state."
clinton,2016-10-26,The Uninvited Guest: The 2016 Campaign Crashes the Dinner Party,"At dinner parties and other social gatherings, New Yorkers can’t stay away from this third-rail subject of discussion."
clinton,2016-10-27,"Donations to Foundation Vexed Hillary Clinton’s Aides, Emails Show",A new release by WikiLeaks reveals how efforts to limit potential conflicts led to infighting among advisers in the years before Mrs. Clinton announced her 2016 candidacy.
clinton,2016-10-27,Clinton and Michelle Obama Campaign Together,"For the first time, the current and former first ladies took the campaign stage together, in Winston-Salem, N.C."
clinton,2016-10-27,Some Donald Trump Voters Warn of Revolution if Hillary Clinton Wins,"Among Mr. Trump’s supporters, some worry that they will be forgotten, along with their concerns, if Mrs. Clinton wins. Others predict violent conflict."
clinton,2016-10-27,"With a Politician’s Flair, Khizr Khan Tries to Push Clinton to Finish Line","At a seafood restaurant in Virginia, Mr. Khan made his first appearance on the campaign trail for Hillary Clinton but said his mission transcended politics."
clinton,2016-10-27,Hillary Clinton Basks in First Lady’s Soaring Popularity on the Campaign Trail,The candidate and first lady took obvious delight in singing each other’s praises as they campaigned together in the hotly contested state of North Carolina.
clinton,2016-10-27,Hillary Clinton Leads by 7 Points in Pennsylvania Poll,An Upshot/Siena survey of Pennsylvania shows the state remains out of reach for Donald Trump.
clinton,2016-10-27,Michelle Obama to Join Hillary Clinton at North Carolina Rally,"Barack Obama won the state in 2008, but he lost it in 2012. Today, polls show it to be in play again, with the Democratic candidate seven points ahead."
clinton,2016-10-27,How Do You Explain Trump in Russia?,Teaching English is easy compared with answering questions about the G.O.P. presidential nominee.
clinton,2016-10-27,The Great Democratic Inversion,"Among white voters, the 2016 election will represent a complete reversal of the New Deal order between the rich and the poor."
clinton,2016-10-27,The Dark Days of Donald Trump,The half-minute candidate takes care of business.
clinton,2016-10-28,Chelsea Clinton’s Frustrations and Devotion Shown in Hacked Emails,The emails paint a detailed portrait of Ms. Clinton as she set about her goal of “protecting my father and the nonprofit status” of the Clinton Foundation.
clinton,2016-10-28,The Road Trip That Changed Hillary Clinton’s Life,"Mrs. Clinton’s former landlord, now 97, recounts a road trip taken 42 years ago that offers a glimpse into the candidate the public seldom sees."
clinton,2016-10-28,Emails in Anthony Weiner Inquiry Jolt Hillary Clinton’s Campaign,"The F.B.I. director, James B. Comey, told Congress that the emails “appear to be pertinent” to the investigation of Mrs. Clinton’s use of a private server."
clinton,2016-10-28,Letter to Congress From F.B.I. Director on Clinton Email Case,"In the letter, the F.B.I. director, James B. Comey, said that new emails had surfaced in a case unrelated to the closed investigation into whether Hillary Clinton or her aides had mishandled classified information, and that the messages “appear to..."
clinton,2016-10-28,‘This Changes Everything’: Donald Trump Exults as Hillary Clinton’s Team Scrambles,The F.B.I. director’s disclosure of an investigation of new emails interrupted Mrs. Clinton’s momentum as Mr. Trump and other Republicans sought to take advantage.
clinton,2016-10-28,"Donald Trump Campaign Seeks ‘Voter Suppression,’ Report Says, but It’s Legal","The campaign dismissed concerns over a reported effort to reduce turnout among white liberals, young women and African-Americans who might vote for Hillary Clinton."
clinton,2016-10-28,"Ads That Use Candidates’ Own Words, to Powerful Effect","It’s been an unusual presidential campaign season in many ways, and some of the ads are also a departure from established norms."
clinton,2016-10-28,Key Moments in the Downfall of Anthony Weiner,"The personal troubles of Mr. Weiner began to come into public view in 2011, and matters have gotten worse."
clinton,2016-10-28,When Hillary Rodham Took to the Road,"In 1974, Sara Ehrman drove a 26-year-old Hillary Rodham nearly halfway across the country so she could be with her boyfriend, Bill Clinton. Mrs. Ehrman recently recounted the trip to The Times."
clinton,2016-10-28,Money Flows Down Ballot as Donald Trump Is Abandoned by Big Donors (Even Himself),"Republican contributors shifted their focus to House and Senate races, filings showed, and Mr. Trump gave no cash to his campaign in the first three weeks of October."
